business_status,education_level_numeric,owner_business_experience,owner_age,owner_gender,entrepreneur_capability,gender_success_factor,business_location,business_sector,entity_type,location_success_probability,sector_success_probability,market_positioning_score,entity_type_advantage,business_capital,capital_source,number_of_employees,capital_adequacy,capital_source_effectiveness,financial_planning_score,business_scale_score,overall_risk_score,risk_adjusted_success_probability,under_capitalization_risk,experience_gap,pre_investment_success_score,prediction_confidence,success_category,improvement_focus
Fail,7,3,50,Male,0.8152777058518902,0.6768513723459347,GATSIBO,Administrative And Support Service Activities,INDIVIDUAL,0.668918918918919,0.69375,1.858976404127999,0.6199585157870477,930984.0,Foreign Investment,1.0,0.10800376151895574,0.6920762286860582,0.44962380898555643,0.7,0.36953520922123206,0.6304647907787679,1,0,0.9478263231897096,0.7,Excellent,Capital Strategy & Financial Planning
Fail,4,0,53,Female,0.4976503446636558,0.6843356310910388,RUHANGO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6788079470198676,0.6238907849829352,0.891376443800626,0.6199585157870477,50000.0,Crowdfunding,1.0,0.013844843059012535,0.6709741550695825,0.41975345728562785,0.7,0.5505280454042597,0.4494719545957403,1,1,0.5669719695898082,0.6,Moderate,Capital Strategy & Financial Planning
Success,2,3,38,Female,0.6601503446636559,0.6843356310910388,HUYE,Other Service Activities,INDIVIDUAL,0.6752411575562701,0.5479876160990712,0.8703076320009329,0.6199585157870477,126812.0,Government Grant,1.0,0.20350009508075445,0.6453900709219859,0.4594920450467843,0.7,0.40195288597489376,0.5980471140251062,1,0,0.6501044454660474,0.6,Good,Capital Strategy & Financial Planning
Success,3,3,42,Male,0.6902777058518902,0.6768513723459347,GASABO,Transportation And Storage,INDIVIDUAL,0.6970091027308193,0.7173447537473233,0.8370266093967835,0.6199585157870477,76782063.0,Crowdfunding,3.0,4.952803878977186,0.6709741550695825,0.9912922465208748,0.7,0.20749220660830672,0.7925077933916933,0,0,0.8226645844133204,0.7999999999999999,Excellent,Skills & Experience Development
Success,3,1,53,Male,0.5352777058518902,0.6768513723459347,NYARUGENGE,Public Administration And Defence; Compulsory Social Security,PRIVATE CORPORATION,0.7013574660633484,0.7344827586206897,1.7706381410225709,0.718362748779572,7499913.0,Bank Loan,5.0,0.932650418049855,0.671356783919598,0.8845696396883431,1.0,0.34024137931034487,0.6597586206896551,0,1,0.9563369810712266,0.7999999999999999,Excellent,Skills & Experience Development
Success,8,3,57,Male,0.7965277058518903,0.6768513723459347,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6970091027308193,0.6238907849829352,0.5937619200746261,0.6199585157870477,1128580.0,Family/Friends,1.0,0.31250025959080735,0.696969696969697,0.502215973988611,0.7,0.48382922321155997,0.51617077678844,1,0,0.6161869406290643,0.7999999999999999,Moderate,Capital Strategy & Financial Planning
Success,5,0,49,Female,0.5789003446636558,0.6843356310910388,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.7013574660633484,0.6238907849829352,0.6318807053809714,0.718362748779572,5454624.0,Government Grant,5.0,1.510368264518464,0.6453900709219859,0.9712090874062116,1.0,0.3909587318593668,0.6090412681406332,0,1,0.6962508052240192,0.7,Good,Skills & Experience Development
Success,2,0,57,Male,0.4340277058518902,0.6768513723459347,MUHANGA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.6846590909090909,0.6238907849829352,0.8313302626327572,0.718362748779572,442308.0,Venture Capital,1.0,0.12247369687491433,0.6891891891891891,0.45237518097548535,0.7,0.5519456305479673,0.4480543694520327,1,1,0.5407455465480342,0.6,Moderate,Skills & Experience Development
Fail,3,5,42,Male,0.6902777058518902,0.6768513723459347,RUSIZI,Other Service Activities,INDIVIDUAL,0.6869300911854104,0.5479876160990712,0.855420396154021,0.6199585157870477,533492.0,Microfinance,1.0,0.8561151367758718,0.6820461384152458,0.8086426257185416,0.7,0.2487980803989583,0.7512019196010418,0,0,0.773339451143916,0.7999999999999999,Good,Skills & Experience Development
Fail,5,2,42,Female,0.6489003446636559,0.6843356310910388,GASABO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6970091027308193,0.6238907849829352,0.5937619200746261,0.6199585157870477,1097072.0,Family/Friends,1.0,0.30377579328874,0.696969696969697,0.5000348574130941,0.7,0.610354385299516,0.389645614700484,1,1,0.5460484207111236,0.7999999999999999,Moderate,Risk Mitigation & Strategy
Success,2,0,30,Male,0.45902770585189023,0.6768513723459347,KIREHE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6656151419558359,0.6238907849829352,0.8600888263173476,0.6199585157870477,4857216.0,Inheritance,2.0,1.3449478644744928,0.6826003824091779,0.9310170808413766,0.7,0.40185381907888007,0.5981461809211199,0,1,0.705114024729472,0.7,Good,Skills & Experience Development
Success,2,1,21,Male,0.4540277058518902,0.6768513723459347,NGOMA,Transportation And Storage,INDIVIDUAL,0.6764705882352942,0.7173447537473233,1.1270066043184148,0.6199585157870477,64537934.0,Business Partner,10.0,4.163000020673756,0.6854838709677419,1.0556451612903226,1.0,0.3617415488293433,0.6382584511706567,0,1,0.8095229433918828,0.7999999999999999,Excellent,Skills & Experience Development
Success,4,5,37,Female,0.7226503446636559,0.6843356310910388,GISAGARA,"Professional, Scientific And Technical Activities",INDIVIDUAL,0.6741573033707865,0.6973684210526315,1.767264850126343,0.6199585157870477,15496941.0,Government Grant,5.0,1.9643451678281196,0.6453900709219859,1.0847033132336257,1.0,0.20858900299529315,0.7914109970047069,0,0,1.0880693436400304,0.8999999999999999,Excellent,Skills & Experience Development
Fail,5,1,45,Male,0.6477777058518902,0.6768513723459347,NYARUGENGE,Unclassified,PRIVATE CORPORATION,0.7013574660633484,0.6707616707616708,1.3567970719189146,0.718362748779572,22895179.0,Government Grant,3.0,3.993611492580348,0.6453900709219859,0.9836170212765958,0.7,0.35255118755118753,0.6474488124488125,0,1,0.9089265975442071,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,2,27,Male,0.6540277058518902,0.6768513723459347,NYARUGENGE,"Arts, Entertainment And Recreation",PRIVATE CORPORATION,0.7013574660633484,0.6979472140762464,1.5500291560715338,0.718362748779572,1103436.0,Bank Loan,2.0,0.18118707653171895,0.671356783919598,0.4617038043088091,0.7,0.5027557721696749,0.49724422783032507,1,1,0.7985903974167178,0.7,Good,Capital Strategy & Financial Planning
Success,2,0,21,Male,0.38402770585189017,0.6768513723459347,NYAGATARE,Other Service Activities,PRIVATE CORPORATION,0.7264957264957265,0.5479876160990712,0.8570979642073906,0.718362748779572,66860620.0,Bank Loan,13.5,107.29380915968672,0.671356783919598,1.0114070351758795,0.8,0.42027210791964476,0.5797278920803552,0,1,0.6982801400174556,0.6,Good,Skills & Experience Development
Success,7,0,33,Female,0.6164003446636559,0.6843356310910388,MUHANGA,Other Service Activities,INDIVIDUAL,0.6846590909090909,0.5479876160990712,0.8258757737317055,0.6199585157870477,130766.0,Family/Friends,2.0,0.20984523099809116,0.696969696969697,0.4765522168404319,0.7,0.6482791259573523,0.35172087404264774,1,1,0.5808712758506606,0.5,Moderate,Risk Mitigation & Strategy
Fail,7,3,53,Male,0.7652777058518903,0.6768513723459347,NGORORERO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.7056737588652482,0.6238907849829352,0.945111108913272,0.6199585157870477,14053311.0,Family/Friends,3.0,3.8913177050898904,0.696969696969697,0.9990909090909091,0.7,0.32126665469986515,0.6787333453001348,0,0,0.8513804853166393,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,6,2,35,Male,0.6540277058518902,0.6768513723459347,KICUKIRO,Education,INDIVIDUAL,0.657762938230384,0.7021943573667712,1.6252939783594325,0.6199585157870477,523136.0,Government Grant,1.0,0.0678006081286959,0.6453900709219859,0.4255671733087697,0.7,0.5008735020435697,0.49912649795643027,1,1,0.8087488992639036,0.7,Excellent,Capital Strategy & Financial Planning
Fail,4,4,37,Male,0.7215277058518902,0.6768513723459347,KICUKIRO,Administrative And Support Service Activities,PRIVATE CORPORATION,0.657762938230384,0.69375,1.6065404130336456,0.718362748779572,6350130.0,Foreign Investment,5.0,0.7366806799411874,0.6920762286860582,0.7417930385911142,1.0,0.2122751677852349,0.7877248322147651,0,0,0.96108664110471,0.8999999999999999,Excellent,Skills & Experience Development
Success,1,1,25,Male,0.4977777058518902,0.6768513723459347,RUHANGO,Transportation And Storage,INDIVIDUAL,0.6788079470198676,0.7173447537473233,1.1346411331227833,0.6199585157870477,78791344.875,Personal Savings,4.0,5.082412001963652,0.6834381551362684,1.0550314465408805,1.0,0.44241721613077745,0.5575827838692226,0,1,0.8082680134453275,0.7999999999999999,Excellent,Skills & Experience Development
Success,1,6,35,Male,0.6727777058518902,0.6768513723459347,GASABO,Other Service Activities,INDIVIDUAL,0.6970091027308193,0.5479876160990712,0.5883074311735743,0.6199585157870477,22721133.0,Government Grant,4.0,36.46147624706233,0.6453900709219859,1.0436170212765958,1.0,0.23243413131055096,0.7675658686894491,0,0,0.7633275986059995,0.7999999999999999,Good,Market Research & Positioning
Fail,6,3,61,Female,0.7351503446636559,0.6843356310910388,GASABO,Other Service Activities,INDIVIDUAL,0.6970091027308193,0.5479876160990712,0.5883074311735743,0.6199585157870477,137971.0,Venture Capital,1.0,0.22140737168711772,0.6891891891891891,0.47710859967853614,0.7,0.39311825433384107,0.6068817456661589,1,0,0.6082754602453562,0.6,Moderate,Capital Strategy & Financial Planning
Fail,7,2,48,Male,0.7102777058518902,0.6768513723459347,KARONGI,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6431372549019608,0.6238907849829352,0.9363541386784879,0.6199585157870477,5953716.0,Foreign Investment,1.0,1.6485652727586375,0.6920762286860582,0.9597641867954768,0.7,0.3788193820882122,0.6211806179117878,0,1,0.8113490167064158,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,5,4,32,Male,0.7277777058518902,0.6768513723459347,GASABO,Accommodation And Food Service Activities,PRIVATE CORPORATION,0.6970091027308193,0.6518218623481782,1.1479955870045977,0.718362748779572,78791344.875,Inheritance,13.5,7.976058352187024,0.6826003824091779,1.0147801147227535,0.8,0.23118879269915105,0.768811207300849,0,0,0.9127894786475746,0.8999999999999999,Excellent,Skills & Experience Development
Success,2,1,50,Male,0.5540277058518902,0.6768513723459347,NYARUGENGE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.7013574660633484,0.6238907849829352,0.6318807053809714,0.6199585157870477,50000.0,Personal Savings,1.0,0.013844843059012535,0.6834381551362684,0.4234926573056337,0.7,0.61506881688264,0.38493118311735997,1,1,0.5070378890506904,0.7,Moderate,Risk Mitigation & Strategy
Success,4,2,55,Male,0.5665277058518903,0.6768513723459347,NYAGATARE,"Professional, Scientific And Technical Activities",INDIVIDUAL,0.7264957264957265,0.6973684210526315,1.6865158949450656,0.6199585157870477,75443559.0,Government Grant,10.0,9.562996372342493,0.6453900709219859,1.0436170212765958,1.0,0.3419108747478452,0.6580891252521548,0,1,0.9841093658614134,0.7999999999999999,Excellent,Skills & Experience Development
Success,6,0,53,Male,0.5590277058518902,0.6768513723459347,RUHANGO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6788079470198676,0.6238907849829352,0.891376443800626,0.6199585157870477,16526909.0,Foreign Investment,2.0,4.576249227111636,0.6920762286860582,0.9976228686058175,0.7,0.3889201538034299,0.6110798461965701,0,1,0.7621741090964919,0.7,Good,Skills & Experience Development
Success,2,0,29,Male,0.45902770585189023,0.6768513723459347,NGORORERO,Unclassified,INDIVIDUAL,0.7056737588652482,0.6707616707616708,1.6700274754512152,0.6199585157870477,982987.0,Family/Friends,2.0,0.17146265509682534,0.696969696969697,0.4669565728651154,0.7,0.628906081243629,0.371093918756371,1,1,0.7461731075859239,0.6,Good,Risk Mitigation & Strategy
Success,8,6,33,Male,0.8915277058518901,0.6768513723459347,NYAGATARE,Other Service Activities,INDIVIDUAL,0.7264957264957265,0.5479876160990712,0.8570979642073906,0.6199585157870477,1025542.0,Foreign Investment,1.0,1.64572670180509,0.6920762286860582,0.95905454405709,0.7,0.23396878244042785,0.7660312175595722,0,0,0.8747026823336016,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,5,53,Male,0.7340277058518903,0.6768513723459347,KICUKIRO,Transportation And Storage,INDIVIDUAL,0.657762938230384,0.7173447537473233,0.8829146331298914,0.6199585157870477,3198574.0,Personal Savings,3.0,0.20632305378921084,0.6834381551362684,0.4716122099881832,0.7,0.457170418685901,0.542829581314099,1,0,0.6674059387979054,0.7999999999999999,Good,Capital Strategy & Financial Planning
Success,1,4,39,Female,0.6289003446636559,0.6843356310910388,NYARUGENGE,Manufacturing,PRIVATE CORPORATION,0.7013574660633484,0.750733137829912,1.6452062370550662,0.718362748779572,78791344.875,Inheritance,10.0,2.4749163351835786,0.6826003824091779,1.1047801147227534,1.0,0.1877492472438177,0.8122507527561823,0,0,1.038616841894788,0.8999999999999999,Excellent,Skills & Experience Development
Fail,4,1,30,Male,0.5915277058518902,0.6768513723459347,RUSIZI,Other Service Activities,INDIVIDUAL,0.6869300911854104,0.5479876160990712,0.855420396154021,0.6199585157870477,135854.0,Government Grant,1.0,0.21801014034240304,0.6453900709219859,0.4631195563621965,0.7,0.5359912077763339,0.4640087922236661,1,1,0.5998950583293547,0.6,Moderate,Capital Strategy & Financial Planning
Fail,2,0,31,Male,0.45902770585189023,0.6768513723459347,RUSIZI,Human Health And Social Work Activities,PRIVATE CORPORATION,0.6869300911854104,0.6634615384615384,1.7925068997069138,0.718362748779572,10902909.0,Venture Capital,3.0,1.5278505746023097,0.6891891891891891,0.9287194004073341,0.7,0.38882956606360863,0.6111704339363914,0,1,0.9402489735714074,0.7,Excellent,Skills & Experience Development
Success,3,1,43,Male,0.5852777058518902,0.6768513723459347,NYAGATARE,Construction,PRIVATE CORPORATION,0.7264957264957265,0.7855153203342619,1.88815930167579,0.718362748779572,5818365.0,Microfinance,6.0,0.10140634350479609,0.6820461384152458,0.5049654274007727,1.0,0.4758980838442758,0.5241019161557242,1,1,0.8786848772558525,0.7,Excellent,Capital Strategy & Financial Planning
Success,1,0,24,Male,0.35277770585189017,0.6768513723459347,GATSIBO,Other Service Activities,INDIVIDUAL,0.668918918918919,0.5479876160990712,0.8866314460010358,0.6199585157870477,1898409.0,Family/Friends,1.0,3.0464499574343122,0.696969696969697,0.9990909090909091,0.7,0.5321383726497078,0.46786162735029224,0,1,0.6708362259986117,0.6,Good,Skills & Experience Development
Fail,2,3,70,Male,0.5340277058518902,0.6768513723459347,NYABIHU,Other Service Activities,INDIVIDUAL,0.7038461538461539,0.5479876160990712,0.9774826326937973,0.6199585157870477,1687654.0,Bank Loan,1.0,2.7082433008186575,0.671356783919598,1.0414070351758793,0.7,0.26781954887218046,0.7321804511278196,0,0,0.8113668189485501,0.7,Excellent,Skills & Experience Development
Success,7,1,21,Male,0.6102777058518902,0.6768513723459347,GASABO,Administrative And Support Service Activities,INDIVIDUAL,0.6970091027308193,0.69375,1.5606523893005375,0.6199585157870477,10396966.0,Microfinance,2.0,1.2061554617315562,0.6820461384152458,0.8961527069574627,0.7,0.3940271867612293,0.6059728132387707,0,1,0.9184791484678213,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,2,2,30,Female,0.5301503446636558,0.6843356310910388,GASABO,Transportation And Storage,INDIVIDUAL,0.6970091027308193,0.7173447537473233,0.8370266093967835,0.6199585157870477,16700340.0,Foreign Investment,7.0,1.077250408500197,0.6920762286860582,0.9269354707308668,1.0,0.3372787360428311,0.6627212639571689,0,1,0.7325798762224431,0.7999999999999999,Good,Skills & Experience Development
Fail,7,1,59,Female,0.6614003446636559,0.6843356310910388,NYAMAGABE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6278195488721805,0.6238907849829352,0.9034924379192981,0.6199585157870477,2069083.0,Venture Capital,1.0,0.5729225882214167,0.6891891891891891,0.6399874038121109,0.7,0.3687051805190037,0.6312948194809963,0,1,0.7105490277281483,0.7999999999999999,Good,Risk Mitigation & Strategy
Success,6,7,56,Female,0.8051503446636558,0.6843356310910388,GAKENKE,Other Service Activities,INDIVIDUAL,0.6788321167883211,0.5479876160990712,0.9299158598302715,0.6199585157870477,957663.0,Family/Friends,1.0,1.536798659080533,0.696969696969697,0.9332905738610423,0.7,0.3379333275350408,0.6620666724649592,0,0,0.839760046314917,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Fail,8,4,50,Male,0.8465277058518902,0.6768513723459347,NYARUGENGE,"Electricity, Gas And Air Conditioning Supply",PRIVATE CORPORATION,0.7013574660633484,0.7038461538461539,1.8135465528516375,0.718362748779572,25670570.0,Business Partner,3.0,3.419738312567799,0.6854838709677419,0.9956451612903225,0.7,0.18846153846153846,0.8115384615384615,0,0,1.1185639325987493,0.8999999999999999,Excellent,Risk Mitigation & Strategy
Fail,3,3,50,Female,0.6914003446636559,0.6843356310910388,RUHANGO,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6788079470198676,0.6238907849829352,0.891376443800626,0.6199585157870477,2294576.0,Microfinance,1.0,0.635360892139535,0.6820461384152458,0.6534540645594574,0.7,0.23813896690596614,0.7618610330940339,0,0,0.7459999371079243,0.7999999999999999,Good,Capital Strategy & Financial Planning
Success,7,3,33,Female,0.7914003446636558,0.6843356310910388,HUYE,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,INDIVIDUAL,0.6752411575562701,0.6238907849829352,0.8757621209019848,0.6199585157870477,3255548.0,Business Partner,1.0,0.9014510226216429,0.6854838709677419,0.8210079169457333,0.7,0.2349161354861488,0.7650838645138511,0,0,0.8146293857637965,0.7999999999999999,Excellent,Risk Mitigation & Strategy
Success,6,2,31,Female,0.6551503446636558,0.6843356310910388,MUHANGA,Wholesale And Retail Trade; Repair Of Motor Vehicles And Motorcycles,PRIVATE CORPORATION,0.6846590909090909,0.6238907849829352,0.8313302626327572,0.718362748779572,78791344.875,Bank Loan,10.0,21.817076084058133,0.671356783919598,1.0514070351758795,1.0,0.3595631905462451,0.6404368094537549,0,1,0.7953167897420069,0.7999999999999999,Good,Risk Mitigation & Strategy
